file,race,gender,age,condition,system,detected,confidence
val/285.jpg,Black,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/285.jpg,Black,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/285.jpg,Black,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/384.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/384.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/384.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/384.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/8711.jpg,Black,Female,40-49,standard,DeepFace (RetinaFace),True,1.0
val/8711.jpg,Black,Female,40-49,standard,InsightFace (SCRFD),False,0.0
val/8711.jpg,Black,Female,40-49,dim,DeepFace (RetinaFace),True,1.0
val/8711.jpg,Black,Female,40-49,dim,InsightFace (SCRFD),False,0.0
val/428.jpg,Black,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/428.jpg,Black,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/428.jpg,Black,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/428.jpg,Black,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/6920.jpg,Black,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/6920.jpg,Black,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/6920.jpg,Black,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/6920.jpg,Black,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/7682.jpg,Black,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/7682.jpg,Black,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/7682.jpg,Black,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/7682.jpg,Black,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/6002.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/6002.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/6002.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/6002.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/3934.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/3934.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/3934.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/3934.jpg,Black,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/6485.jpg,Black,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/6485.jpg,Black,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/6485.jpg,Black,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/6485.jpg,Black,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/9612.jpg,Black,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/9612.jpg,Black,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/9612.jpg,Black,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/9612.jpg,Black,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/718.jpg,Black,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/718.jpg,Black,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/718.jpg,Black,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/718.jpg,Black,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/6962.jpg,Black,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/6962.jpg,Black,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/6962.jpg,Black,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/6962.jpg,Black,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/5258.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/5258.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/5258.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/5258.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/1956.jpg,Black,Female,40-49,standard,DeepFace (RetinaFace),True,1.0
val/1956.jpg,Black,Female,40-49,standard,InsightFace (SCRFD),False,0.0
val/1956.jpg,Black,Female,40-49,dim,DeepFace (RetinaFace),True,1.0
val/1956.jpg,Black,Female,40-49,dim,InsightFace (SCRFD),False,0.0
val/3237.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/3237.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/3237.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/3237.jpg,Black,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/8223.jpg,Black,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/8223.jpg,Black,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/8223.jpg,Black,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/8223.jpg,Black,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/5636.jpg,Black,Male,0-2,standard,DeepFace (RetinaFace),True,1.0
val/5636.jpg,Black,Male,0-2,standard,InsightFace (SCRFD),False,0.0
val/5636.jpg,Black,Male,0-2,dim,DeepFace (RetinaFace),True,1.0
val/5636.jpg,Black,Male,0-2,dim,InsightFace (SCRFD),False,0.0
val/7157.jpg,Black,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/7157.jpg,Black,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/7157.jpg,Black,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/7157.jpg,Black,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/2349.jpg,Black,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/2349.jpg,Black,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/2349.jpg,Black,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/2349.jpg,Black,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/656.jpg,Black,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/656.jpg,Black,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/656.jpg,Black,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/656.jpg,Black,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/1516.jpg,Black,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/1516.jpg,Black,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/1516.jpg,Black,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/1516.jpg,Black,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/3536.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/3536.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/3536.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/3536.jpg,Black,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/1370.jpg,Black,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/1370.jpg,Black,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/1370.jpg,Black,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/1370.jpg,Black,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/9428.jpg,Black,Male,0-2,standard,DeepFace (RetinaFace),True,1.0
val/9428.jpg,Black,Male,0-2,standard,InsightFace (SCRFD),False,0.0
val/9428.jpg,Black,Male,0-2,dim,DeepFace (RetinaFace),True,1.0
val/9428.jpg,Black,Male,0-2,dim,InsightFace (SCRFD),False,0.0
val/1129.jpg,Black,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/1129.jpg,Black,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/1129.jpg,Black,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/1129.jpg,Black,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/4976.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/4976.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/4976.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/4976.jpg,Black,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/7694.jpg,Black,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/7694.jpg,Black,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/7694.jpg,Black,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/7694.jpg,Black,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/7379.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,0.99
val/7379.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/7379.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),False,0.0
val/7379.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/7666.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/7666.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/7666.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/7666.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/4124.jpg,Black,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/4124.jpg,Black,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/4124.jpg,Black,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/4124.jpg,Black,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/364.jpg,Black,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/364.jpg,Black,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/364.jpg,Black,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/364.jpg,Black,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/10726.jpg,Black,Female,60-69,standard,DeepFace (RetinaFace),True,1.0
val/10726.jpg,Black,Female,60-69,standard,InsightFace (SCRFD),False,0.0
val/10726.jpg,Black,Female,60-69,dim,DeepFace (RetinaFace),True,1.0
val/10726.jpg,Black,Female,60-69,dim,InsightFace (SCRFD),False,0.0
val/171.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/171.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/171.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/171.jpg,Black,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/4921.jpg,Black,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/4921.jpg,Black,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/4921.jpg,Black,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/4921.jpg,Black,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/3548.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/3548.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/3548.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/3548.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/2725.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/2725.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/2725.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/2725.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/4824.jpg,Black,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/4824.jpg,Black,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/4824.jpg,Black,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/4824.jpg,Black,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/1298.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/1298.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/1298.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/1298.jpg,Black,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/7828.jpg,Black,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/7828.jpg,Black,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/7828.jpg,Black,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/7828.jpg,Black,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/10408.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/10408.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/10408.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/10408.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/3918.jpg,Black,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/3918.jpg,Black,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/3918.jpg,Black,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/3918.jpg,Black,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/2695.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/2695.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/2695.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/2695.jpg,Black,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/3601.jpg,Black,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/3601.jpg,Black,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/3601.jpg,Black,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/3601.jpg,Black,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/4643.jpg,Black,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/4643.jpg,Black,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/4643.jpg,Black,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/4643.jpg,Black,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/7316.jpg,Black,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/7316.jpg,Black,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/7316.jpg,Black,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/7316.jpg,Black,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/8747.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/8747.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/8747.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/8747.jpg,Black,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/6339.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/6339.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/6339.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/6339.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/1601.jpg,Black,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/1601.jpg,Black,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/1601.jpg,Black,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/1601.jpg,Black,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/7283.jpg,Black,Female,more than 70,standard,DeepFace (RetinaFace),True,1.0
val/7283.jpg,Black,Female,more than 70,standard,InsightFace (SCRFD),False,0.0
val/7283.jpg,Black,Female,more than 70,dim,DeepFace (RetinaFace),True,1.0
val/7283.jpg,Black,Female,more than 70,dim,InsightFace (SCRFD),False,0.0
val/1020.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/1020.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/1020.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/1020.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/9501.jpg,Black,Female,40-49,standard,DeepFace (RetinaFace),True,1.0
val/9501.jpg,Black,Female,40-49,standard,InsightFace (SCRFD),False,0.0
val/9501.jpg,Black,Female,40-49,dim,DeepFace (RetinaFace),True,1.0
val/9501.jpg,Black,Female,40-49,dim,InsightFace (SCRFD),False,0.0
val/6319.jpg,Black,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/6319.jpg,Black,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/6319.jpg,Black,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/6319.jpg,Black,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/5770.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/5770.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/5770.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/5770.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/4072.jpg,Black,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/4072.jpg,Black,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/4072.jpg,Black,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/4072.jpg,Black,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/6558.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/6558.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/6558.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/6558.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/1239.jpg,Black,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/1239.jpg,Black,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/1239.jpg,Black,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/1239.jpg,Black,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/4654.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/4654.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/4654.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/4654.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/7756.jpg,Black,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/7756.jpg,Black,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/7756.jpg,Black,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/7756.jpg,Black,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/4569.jpg,Black,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/4569.jpg,Black,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/4569.jpg,Black,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/4569.jpg,Black,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/9149.jpg,Black,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/9149.jpg,Black,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/9149.jpg,Black,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/9149.jpg,Black,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/5153.jpg,Black,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/5153.jpg,Black,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/5153.jpg,Black,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/5153.jpg,Black,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/2464.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/2464.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/2464.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/2464.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/1916.jpg,Black,Male,0-2,standard,DeepFace (RetinaFace),True,1.0
val/1916.jpg,Black,Male,0-2,standard,InsightFace (SCRFD),False,0.0
val/1916.jpg,Black,Male,0-2,dim,DeepFace (RetinaFace),True,1.0
val/1916.jpg,Black,Male,0-2,dim,InsightFace (SCRFD),False,0.0
val/3522.jpg,Black,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/3522.jpg,Black,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/3522.jpg,Black,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/3522.jpg,Black,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/2678.jpg,Black,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/2678.jpg,Black,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/2678.jpg,Black,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/2678.jpg,Black,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/3504.jpg,Black,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/3504.jpg,Black,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/3504.jpg,Black,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/3504.jpg,Black,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/8421.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/8421.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/8421.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/8421.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/2838.jpg,Black,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/2838.jpg,Black,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/2838.jpg,Black,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/2838.jpg,Black,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/8051.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/8051.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/8051.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/8051.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/244.jpg,Black,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/244.jpg,Black,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/244.jpg,Black,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/244.jpg,Black,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/3043.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/3043.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/3043.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/3043.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/7602.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/7602.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/7602.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/7602.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/6585.jpg,Black,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/6585.jpg,Black,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/6585.jpg,Black,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/6585.jpg,Black,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/4819.jpg,Black,Female,20-29,standard,DeepFace (RetinaFace),True,0.98
val/4819.jpg,Black,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4819.jpg,Black,Female,20-29,dim,DeepFace (RetinaFace),True,0.98
val/4819.jpg,Black,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/7727.jpg,Black,Male,0-2,standard,DeepFace (RetinaFace),True,1.0
val/7727.jpg,Black,Male,0-2,standard,InsightFace (SCRFD),False,0.0
val/7727.jpg,Black,Male,0-2,dim,DeepFace (RetinaFace),True,1.0
val/7727.jpg,Black,Male,0-2,dim,InsightFace (SCRFD),False,0.0
val/2553.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/2553.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/2553.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/2553.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/616.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/616.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/616.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/616.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/4040.jpg,Black,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/4040.jpg,Black,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/4040.jpg,Black,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/4040.jpg,Black,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/1125.jpg,Black,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/1125.jpg,Black,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/1125.jpg,Black,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/1125.jpg,Black,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/9339.jpg,Black,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/9339.jpg,Black,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/9339.jpg,Black,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
